step,train/loss,train/epsilon,train/replay_size,train/q_mean,train/q_max,train/q_min,train/updates,epis/reward,epis/reward_ema,epis/reward_mean100,epis/len,epis/len_ema,epis/len_mean100,epis/final_score,epis/death_wall,epis/death_self,epis/death_starvation
10419,0.07737494260072708,0.9604078,10419,-0.005423361901193857,0.04572202265262604,-0.06840352714061737,420,,,,,,,,,,
10429,0.08613394945859909,0.9603698,10429,-0.006398867350071669,0.04554322361946106,-0.06789398193359375,430,,,,,,,,,,
10435,,,,,,,,-1.7815,-1.4013756398332362,-1.3259075000000002,19,23.866005857288854,27.14,0,1.0,0.0,0.0
10439,0.0021728486754000187,0.9603318,10439,-0.00629397900775075,0.045267440378665924,-0.07316087931394577,440,,,,,,,,,,
10449,0.03633130341768265,0.9602938,10449,-0.0068717715330421925,0.04978746920824051,-0.07414078712463379,450,,,,,,,,,,
10459,0.0716109573841095,0.9602558,10459,-0.007752371486276388,0.043183524161577225,-0.07255441695451736,460,,,,,,,,,,
10469,0.1009148508310318,0.9602178,10469,-0.008671071380376816,0.05211170017719269,-0.07408542931079865,470,,,,,,,,,,
10476,,,,,,,,-1.7775000000000003,-1.4201818578415744,-1.3260475000000003,41,24.722705564424412,27.42,0,1.0,0.0,0.0
10479,0.06749716401100159,0.9601798,10479,-0.008156058378517628,0.04825689643621445,-0.06954924762248993,480,,,,,,,,,,
10489,0.09867328405380249,0.9601418,10489,-0.00936117209494114,0.04748467728495598,-0.07158400118350983,490,,,,,,,,,,
10490,,,,,,,,-1.3815000000000002,-1.4182477649494956,-1.3225075000000002,14,24.18657028620319,27.29,0,1.0,0.0,0.0
10499,0.0692494735121727,0.9601038,10499,-0.008964922279119492,0.04414830356836319,-0.0723089650273323,500,,,,,,,,,,
10507,,,,,,,,-1.7755,-1.4361103767020207,-1.3226875,17,23.82724177189303,27.35,0,1.0,0.0,0.0
10509,0.07200934737920761,0.9600658,10509,-0.009773538447916508,0.05130461975932121,-0.06884817034006119,510,,,,,,,,,,
10519,0.06684929877519608,0.9600278,10519,-0.005672348663210869,0.043360356241464615,-0.0712684690952301,520,,,,,,,,,,
10522,,,,,,,,-1.7695,-1.4527798578669198,-1.3397150000000002,15,23.385879683298377,27.4,0,1.0,0.0,0.0
10529,0.05323394015431404,0.9599898,10529,-0.008280384354293346,0.041467826813459396,-0.07017813622951508,530,,,,,,,,,,
10531,,,,,,,,-1.6815000000000002,-1.464215864973574,-1.3406525000000002,9,22.666585699133456,26.91,0,1.0,0.0,0.0
10539,0.1184711903333664,0.9599518,10539,-0.004988002125173807,0.04611823707818985,-0.07744798809289932,540,,,,,,,,,,
10549,0.00403945567086339,0.9599138,10549,-0.0024368881713598967,0.045428138226270676,-0.07312671840190887,550,,,,,,,,,,
10559,0.04299291968345642,0.9598758000000001,10559,-0.005852016154676676,0.04408822953701019,-0.06776395440101624,560,,,,,,,,,,
10569,0.0347740575671196,0.9598378,10569,-0.0070384107530117035,0.04807000607252121,-0.06719955801963806,570,,,,,,,,,,
10570,,,,,,,,-1.4215000000000002,-1.4620800717248952,-1.3370625,39,23.483256414176783,27.13,0,1.0,0.0,0.0
10579,0.08938667178153992,0.9597998,10579,-0.012898056767880917,0.04213607683777809,-0.07425297051668167,580,,,,,,,,,,
10589,0.0807747170329094,0.9597618,10589,-0.004789126105606556,0.04807000607252121,-0.06855498254299164,590,,,,,,,,,,
10599,0.07260265946388245,0.9597238,10599,-0.0073409173637628555,0.05031607672572136,-0.06741822510957718,600,,,,,,,,,,
10609,0.0370238721370697,0.9596858,10609,-0.008644738234579563,0.04317457601428032,-0.0723089650273323,610,,,,,,,,,,
10616,,,,,,,,0.9804999999999999,-1.3399510681386502,-1.3100225000000003,46,24.609093593467943,27.01,1,1.0,0.0,0.0
10619,0.05447692796587944,0.9596478,10619,-0.008054294623434544,0.046733565628528595,-0.06972891837358475,620,,,,,,,,,,
10629,0.0034901711624115705,0.9596098,10629,-0.010800168849527836,0.04842730239033699,-0.07436779141426086,630,,,,,,,,,,
10639,0.05551747977733612,0.9595718,10639,-0.006476102862507105,0.043832700699567795,-0.07196220755577087,640,,,,,,,,,,
10641,,,,,,,,-1.7995,-1.3629285147317176,-1.3084225,25,24.628638913794546,26.71,0,1.0,0.0,0.0
10649,0.1060338094830513,0.9595338,10649,-0.01033735927194357,0.05163927003741264,-0.07255441695451736,650,,,,,,,,,,
10659,0.007885554805397987,0.9594958,10659,-0.006446531508117914,0.04686310142278671,-0.06887717545032501,660,,,,,,,,,,
10661,,,,,,,,0.9717499999999994,-1.2461945889951316,-1.305295,20,24.39720696810482,26.76,1,1.0,0.0,0.0
10669,0.05388613045215607,0.9594578,10669,-0.010409975424408913,0.04553724080324173,-0.06849382072687149,670,,,,,,,,,,
10674,,,,,,,,-1.6935000000000002,-1.268559859545375,-1.3024750000000003,13,23.827346619699576,26.52,0,1.0,0.0,0.0
10679,0.050171975046396255,0.9594198,10679,-0.008101598359644413,0.04912924766540527,-0.07410773634910583,680,,,,,,,,,,
10689,0.10505078732967377,0.9593818,10689,-0.007143620401620865,0.050711724907159805,-0.06362831592559814,690,,,,,,,,,,
10699,0.06417973339557648,0.9593438,10699,-0.0033505118917673826,0.04814246669411659,-0.07473994791507721,700,,,,,,,,,,
10699,,,,,,,,-1.8695000000000002,-1.2986068665681063,-1.3024550000000001,25,23.885979288714594,26.63,0,1.0,0.0,0.0
10709,0.08517376333475113,0.9593058,10709,-0.01081011351197958,0.051130279898643494,-0.0691218376159668,710,,,,,,,,,,
10709,,,,,,,,-1.7195,-1.3196515232397008,-1.3007750000000002,10,23.191680324278863,26.42,0,1.0,0.0,0.0
10719,0.0030056226532906294,0.9592678,10719,-0.007439224515110254,0.046733565628528595,-0.07558739185333252,720,,,,,,,,,,
10729,0.05317752808332443,0.9592298,10729,-0.009198054671287537,0.048142459243535995,-0.07390341907739639,730,,,,,,,,,,
10736,,,,,,,,-1.7355,-1.3404439470777159,-1.2995550000000002,27,23.38209630806492,26.48,0,1.0,0.0,0.0
10739,0.07023534923791885,0.9591918,10739,-0.006076288875192404,0.04703221470117569,-0.07033534348011017,740,,,,,,,,,,
10747,,,,,,,,-1.48625,-1.34773424972383,-1.2951425,11,22.762991492661673,26.38,0,1.0,0.0,0.0
10749,0.03535165265202522,0.9591538,10749,-0.006481199059635401,0.04317457601428032,-0.06918341666460037,750,,,,,,,,,,
10759,0.0374186672270298,0.9591158,10759,-0.0065408688969910145,0.04825689643621445,-0.07858027517795563,760,,,,,,,,,,
10762,,,,,,,,-1.8395000000000001,-1.3723225372376384,-1.2962025000000004,15,22.374841918028586,26.15,0,1.0,0.0,0.0
10769,0.0893634483218193,0.9590778,10769,-0.00863528624176979,0.046349234879016876,-0.06679989397525787,770,,,,,,,,,,
10779,0.054341260343790054,0.9590398,10779,-0.0033019569236785173,0.05045541748404503,-0.06155192852020264,780,,,,,,,,,,
10789,0.0035237763077020645,0.9590018,10789,-0.008106439374387264,0.04696017503738403,-0.0699625089764595,790,,,,,,,,,,
10799,0.05546467751264572,0.9589638,10799,-0.007465308997780085,0.050036508589982986,-0.06712234020233154,800,,,,,,,,,,
10809,0.023015813902020454,0.9589258,10809,-0.011443696916103363,0.04650169610977173,-0.0758252739906311,810,,,,,,,,,,
10819,0.0410764217376709,0.9588878,10819,-0.009012658149003983,0.04824886471033096,-0.07163897156715393,820,,,,,,,,,,
10823,,,,,,,,-2.0475000000000003,-1.4060814103757566,-1.3254750000000002,61,24.306099822127155,26.37,0,1.0,0.0,0.0
10829,0.05363493785262108,0.9588498,10829,-0.0050535667687654495,0.0428500697016716,-0.06366240233182907,830,,,,,,,,,,
10839,0.06861980259418488,0.9588118,10839,-0.009131066501140594,0.04693198204040527,-0.07414078712463379,840,,,,,,,,,,
10849,0.09290726482868195,0.9587738,10849,-0.00818324089050293,0.04868536442518234,-0.06931763142347336,850,,,,,,,,,,
10859,0.052289895713329315,0.9587358,10859,-0.00902340468019247,0.04853452742099762,-0.0655745342373848,860,,,,,,,,,,
10866,,,,,,,,5.8534999999999995,-1.0431023398569688,-1.2487650000000001,43,25.240794831020796,26.49,2,0.0,1.0,0.0
10869,0.06800699234008789,0.9586978,10869,-0.006864940747618675,0.046838510781526566,-0.06621867418289185,870,,,,,,,,,,
10879,0.05497400462627411,0.9586598,10879,-0.003163533518090844,0.04912060499191284,-0.07289601862430573,880,,,,,,,,,,
10883,,,,,,,,-1.7755,-1.0797222228641203,-1.2489450000000002,17,24.828755089469755,26.55,0,1.0,0.0,0.0
10889,0.052516788244247437,0.9586218,10889,-0.004275841172784567,0.050161510705947876,-0.06133591756224632,890,,,,,,,,,,
10895,,,,,,,,0.0034999999999998366,-1.0255611117209142,-1.2319250000000002,12,24.18731733499627,26.19,1,1.0,0.0,0.0
10899,0.04725739732384682,0.9585838,10899,-0.009718024171888828,0.04843367636203766,-0.07137589156627655,900,,,,,,,,,,
10909,0.019070301204919815,0.9585458,10909,-0.006159862969070673,0.045428138226270676,-0.07018835842609406,910,,,,,,,,,,
10913,,,,,,,,0.2072499999999997,-0.9639205561348685,-1.2107575000000002,18,23.877951468246454,26.22,1,1.0,0.0,0.0
10919,0.02078133448958397,0.9585078,10919,-0.002962487516924739,0.046695511788129807,-0.06781484186649323,920,,,,,,,,,,
10929,0.06474369019269943,0.9584698,10929,-0.009319902397692204,0.04634036123752594,-0.06616418063640594,930,,,,,,,,,,
10939,0.09713225811719894,0.9584318000000001,10939,-0.007928329519927502,0.04689643904566765,-0.06761899590492249,940,,,,,,,,,,
10949,0.05379972606897354,0.9583938,10949,-0.006777552422136068,0.0497279167175293,-0.06251859664916992,950,,,,,,,,,,
10959,0.055436573922634125,0.9583558,10959,-0.01109329704195261,0.04654752463102341,-0.07016319781541824,960,,,,,,,,,,
10964,,,,,,,,-2.0175,-1.016599528328125,-1.2127175000000003,51,25.23405389483413,26.64,0,1.0,0.0,0.0
10969,0.05450787395238876,0.9583178,10969,-0.010515953414142132,0.043984703719615936,-0.06610920280218124,970,,,,,,,,,,
10979,0.017408939078450203,0.9582798,10979,-0.008594994433224201,0.050717033445835114,-0.06780767440795898,980,,,,,,,,,,
10989,0.03591649979352951,0.9582418,10989,-0.009129741229116917,0.04614848271012306,-0.06903018802404404,990,,,,,,,,,,
10993,,,,,,,,-1.7415000000000003,-1.0528445519117189,-1.2385175000000002,29,25.42235120009242,26.43,0,1.0,0.0,0.0
10996,,,,,,,,1.234,-0.9385023243161329,-1.2074025000000002,3,24.301233640087798,25.95,1,0.0,1.0,0.0
10999,0.09330998361110687,0.9582038,10999,-0.007317481096833944,0.045428138226270676,-0.07256725430488586,1000,,,,,,,,,,
11006,,,,,,,,-1.9295,-0.9880522081003262,-1.2104025,10,23.58617195808341,25.9,0,1.0,0.0,0.0
11009,0.03701450303196907,0.9581658,11009,-0.0038684385363012552,0.0483652800321579,-0.07823945581912994,1010,,,,,,,,,,
11019,0.06706799566745758,0.9581278,11019,-0.00789229292422533,0.04660661146044731,-0.07030223309993744,1020,,,,,,,,,,
11028,,,,,,,,-1.8955000000000002,-1.0334245976953098,-1.2146625000000002,22,23.50686336017924,25.92,0,1.0,0.0,0.0
11029,0.08878742158412933,0.9580898,11029,-0.00683912867680192,0.045911408960819244,-0.07319459319114685,1030,,,,,,,,,,
11039,0.053798168897628784,0.9580518,11039,-0.013938712887465954,0.04993772506713867,-0.06908725947141647,1040,,,,,,,,,,
11049,0.09311608225107193,0.9580138,11049,-0.006020696368068457,0.045773472636938095,-0.0712490975856781,1050,,,,,,,,,,
11059,0.047204285860061646,0.9579758,11059,-0.011678483337163925,0.04879676178097725,-0.07132111489772797,1060,,,,,,,,,,
11069,0.03855832666158676,0.9579378,11069,-0.004866235423833132,0.046838510781526566,-0.06628328561782837,1070,,,,,,,,,,
11070,,,,,,,,-1.5355,-1.0585283678105442,-1.2358250000000002,42,24.43152019217028,26.14,0,1.0,0.0,0.0
11079,0.005753863602876663,0.9578998,11079,-0.011715623550117016,0.04886259138584137,-0.07086443901062012,1080,,,,,,,,,,
11089,0.07231274992227554,0.9578618,11089,-0.006376883015036583,0.04634036123752594,-0.07858027517795563,1090,,,,,,,,,,
11099,0.09115991741418839,0.9578238,11099,-0.0036242033820599318,0.04720655828714371,-0.06757499277591705,1100,,,,,,,,,,
11109,0.0028957847971469164,0.9577858,11109,-0.005275605712085962,0.042265232652425766,-0.07039578258991241,1110,,,,,,,,,,
11119,0.03259728476405144,0.9577478,11119,-0.005403910297900438,0.04693198204040527,-0.06624559313058853,1120,,,,,,,,,,
11129,0.05148347467184067,0.9577097999999999,11129,-0.0054151881486177444,0.046795837581157684,-0.07062122225761414,1130,,,,,,,,,,
11139,0.020768536254763603,0.9576718,11139,-0.010387330316007137,0.043720588088035583,-0.07558739185333252,1140,,,,,,,,,,
11139,,,,,,,,-2.0015,-1.1056769494200167,-1.2516000000000003,69,26.659944182561762,26.69,0,1.0,0.0,0.0
11148,,,,,,,,-0.10375000000000023,-1.055580601949016,-1.2365625000000002,9,25.776946973433674,26.47,1,1.0,0.0,0.0
11149,0.03736688941717148,0.9576338,11149,-0.006164382677525282,0.049822695553302765,-0.0718313530087471,1150,,,,,,,,,,
11159,0.03394487500190735,0.9575958,11159,-0.009537835605442524,0.049352530390024185,-0.07319460064172745,1160,,,,,,,,,,
11169,0.10906285047531128,0.9575578,11169,-0.004100125283002853,0.04571899026632309,-0.07197386026382446,1170,,,,,,,,,,
11171,,,,,,,,-1.7935,-1.092476571851565,-1.2370225000000001,23,25.63809962476199,26.39,0,1.0,0.0,0.0
11179,0.05696074664592743,0.9575198,11179,-0.007370064500719309,0.04824886471033096,-0.06776359677314758,1180,,,,,,,,,,
11189,0.03836648166179657,0.9574818,11189,-0.003446558490395546,0.04751620814204216,-0.06827375292778015,1190,,,,,,,,,,
11199,0.04658408463001251,0.9574438,11199,-0.009754988364875317,0.044774167239665985,-0.07798784971237183,1200,,,,,,,,,,
11209,0.021889660507440567,0.9574058,11209,-0.006613589357584715,0.050171468406915665,-0.07319459319114685,1210,,,,,,,,,,
11219,0.035238660871982574,0.9573678,11219,-0.0070852432399988174,0.04662386700510979,-0.0664023756980896,1220,,,,,,,,,,
11225,,,,,,,,0.5944999999999998,-1.0081277432589868,-1.2130625000000002,54,27.056194643523888,26.79,1,1.0,0.0,0.0
11229,0.05495525896549225,0.9573298,11229,-0.00587501609697938,0.04686310142278671,-0.07378008961677551,1230,,,,,,,,,,
11236,,,,,,,,-1.8275000000000001,-1.0490963560960374,-1.2115625,11,26.253384911347695,26.64,0,1.0,0.0,0.0
11239,0.02188383787870407,0.9572918,11239,-0.003944044467061758,0.05045541748404503,-0.06801434606313705,1240,,,,,,,,,,
11249,0.05542585998773575,0.9572538,11249,-0.005734860897064209,0.04855791851878166,-0.0693046972155571,1250,,,,,,,,,,
11259,0.020666303113102913,0.9572158,11259,-0.006552649196237326,0.04554321989417076,-0.06934662163257599,1260,,,,,,,,,,
11269,0.08269265294075012,0.9571778,11269,-0.010076204314827919,0.04383120313286781,-0.07039579749107361,1270,,,,,,,,,,
11277,,,,,,,,-2.0575,-1.0995165382912355,-1.2159025,41,26.99071566578031,26.92,0,1.0,0.0,0.0
11279,0.0379302091896534,0.9571398,11279,-0.008573672734200954,0.04839424043893814,-0.06764502078294754,1280,,,,,,,,,,
11289,0.10423500835895538,0.9571018,11289,-0.003213245188817382,0.05045541748404503,-0.06274720281362534,1290,,,,,,,,,,
11299,0.08616531640291214,0.9570638,11299,-0.013216000981628895,0.04709741100668907,-0.0758252739906311,1300,,,,,,,,,,
11309,0.14669054746627808,0.9570258,11309,-0.008828588761389256,0.04425351321697235,-0.06965147703886032,1310,,,,,,,,,,
11319,0.08176131546497345,0.9569878,11319,-0.006472380831837654,0.04661014303565025,-0.07255441695451736,1320,,,,,,,,,,
11329,0.018017344176769257,0.9569498,11329,-0.005602655466645956,0.049352530390024185,-0.07489295303821564,1330,,,,,,,,,,
11339,0.1230856254696846,0.9569118,11339,-0.00566198630258441,0.043674323707818985,-0.07436779141426086,1340,,,,,,,,,,
11349,0.05386236310005188,0.9568738,11349,-0.01070859283208847,0.04868536442518234,-0.07017490267753601,1350,,,,,,,,,,
11359,0.02257651463150978,0.9568358,11359,-0.00891007762402296,0.046933360397815704,-0.07712593674659729,1360,,,,,,,,,,
11362,,,,,,,,-1.6995000000000002,-1.1295157113766736,-1.2136625000000003,85,29.891179882491294,27.34,0,1.0,0.0,0.0
11369,0.0995224118232727,0.9567978,11369,-0.004376150202006102,0.04879676178097725,-0.07030223309993744,1370,,,,,,,,,,
11379,0.02127419412136078,0.9567598,11379,-0.009118904359638691,0.044258810579776764,-0.0682574212551117,1380,,,,,,,,,,
11389,0.01952999271452427,0.9567218,11389,-0.004300983157008886,0.04109542444348335,-0.0695735439658165,1390,,,,,,,,,,
11392,,,,,,,,-1.5695000000000001,-1.1515149258078399,-1.2102825000000001,30,29.896620888366726,27.38,0,1.0,0.0,0.0
11399,0.04857179895043373,0.9566838,11399,-0.00641194311901927,0.04720655828714371,-0.07316087931394577,1400,,,,,,,,,,
11406,,,,,,,,-1.9415000000000002,-1.1910141795174478,-1.2388225000000002,14,29.10178984394839,27.3,0,1.0,0.0,0.0
11409,0.06951483339071274,0.9566458,11409,-0.008932270109653473,0.04840750992298126,-0.06761899590492249,1410,,,,,,,,,,
11419,0.07959726452827454,0.9566078,11419,-0.009400845505297184,0.05037633702158928,-0.07483939826488495,1420,,,,,,,,,,
11429,0.05440709739923477,0.9565698,11429,-0.004327177070081234,0.049564898014068604,-0.06972935795783997,1430,,,,,,,,,,
11439,0.02082146890461445,0.9565318,11439,-0.006130758672952652,0.04693484306335449,-0.08039039373397827,1440,,,,,,,,,,
11440,,,,,,,,-1.5115,-1.2070384705415753,-1.2380225000000002,34,29.346700351750968,27.5,0,1.0,0.0,0.0
11449,0.019668912515044212,0.9564938,11449,-0.010241561569273472,0.04287046939134598,-0.06776359677314758,1450,,,,,,,,,,
11459,0.07048758864402771,0.9564558,11459,-0.005100188311189413,0.04189526289701462,-0.07075919210910797,1460,,,,,,,,,,
11469,0.01731039211153984,0.9564178,11469,-0.008185167796909809,0.04868536442518234,-0.07373277097940445,1470,,,,,,,,,,
11476,,,,,,,,-1.9375000000000002,-1.2435615470144965,-1.2408425,36,29.679365334163418,27.39,0,1.0,0.0,0.0
11479,0.0377688854932785,0.9563798,11479,-0.0047532301396131516,0.04775427281856537,-0.0670388787984848,1480,,,,,,,,,,
11489,0.03617990389466286,0.9563418,11489,-0.007112203631550074,0.0478690043091774,-0.072363942861557,1490,,,,,,,,,,
11489,,,,,,,,-1.8335000000000001,-1.2730584696637717,-1.2424025,13,28.845397067455245,27.21,0,1.0,0.0,0.0
11499,0.0986616313457489,0.9563038,11499,-0.004055112134665251,0.046572327613830566,-0.06798513233661652,1500,,,,,,,,,,
11509,0.08983176201581955,0.9562657999999999,11509,-0.01016175001859665,0.04362785816192627,-0.07410773634910583,1510,,,,,,,,,,
11512,,,,,,,,-1.7235,-1.2955805461805832,-1.2433950000000003,23,28.55312721408248,27.22,0,1.0,0.0,0.0
11519,0.021781889721751213,0.9562278,11519,-0.004224422853440046,0.043503955006599426,-0.07186444848775864,1520,,,,,,,,,,
11529,0.07061859220266342,0.9561898,11529,-0.007866856642067432,0.04654752463102341,-0.07378008961677551,1530,,,,,,,,,,
11534,,,,,,,,-1.5505000000000002,-1.308326518871554,-1.2415050000000003,22,28.225470853378354,27.04,0,1.0,0.0,0.0
11539,0.05707580968737602,0.9561518,11539,-0.009519394487142563,0.039463259279727936,-0.07018835842609406,1540,,,,,,,,,,
11549,0.020258791744709015,0.9561138,11549,-0.002121120458468795,0.050717033445835114,-0.06677199900150299,1550,,,,,,,,,,
11559,0.020348744466900826,0.9560758,11559,-0.009179484099149704,0.04606393724679947,-0.07141163945198059,1560,,,,,,,,,,
11562,,,,,,,,-1.8522500000000002,-1.3355226929279762,-1.2755025000000002,28,28.214197310709434,27.0,0,1.0,0.0,0.0
11569,0.06552672386169434,0.9560378,11569,-0.007486065849661827,0.04660661146044731,-0.07410773634910583,1570,,,,,,,,,,
11579,0.06003034859895706,0.9559998,11579,-0.007013500202447176,0.048394281417131424,-0.06705015897750854,1580,,,,,,,,,,
11589,0.05883978307247162,0.9559618,11589,-0.0042296345345675945,0.04199070483446121,-0.07183476537466049,1590,,,,,,,,,,
11596,,,,,,,,-1.7915,-1.3583215582815773,-1.2748425,34,28.50348744517396,27.13,0,1.0,0.0,0.0
11599,0.03634750470519066,0.9559238,11599,-0.006702390033751726,0.047752052545547485,-0.07198886573314667,1600,,,,,,,,,,
11605,,,,,,,,-1.7515,-1.3779804803674984,-1.2740825000000002,9,27.52831307291526,27.11,0,1.0,0.0,0.0
11609,0.009148182347416878,0.9558858,11609,-0.004925779532641172,0.04709741100668907,-0.06354585289955139,1610,,,,,,,,,,
11619,0.03469112887978554,0.9558478,11619,-0.006371631752699614,0.04703225567936897,-0.07017813622951508,1620,,,,,,,,,,
11620,,,,,,,,-1.7695,-1.3975564563491236,-1.3046200000000001,15,26.901897419269496,27.06,0,1.0,0.0,0.0
11629,0.05123371258378029,0.9558098,11629,-0.007872595451772213,0.047326840460300446,-0.07165166735649109,1630,,,,,,,,,,
11639,0.035930976271629333,0.9557718,11639,-0.00953586120158434,0.04657233506441116,-0.06667813658714294,1640,,,,,,,,,,
11649,0.05444369465112686,0.9557338,11649,-0.006577754393219948,0.044492922723293304,-0.07228207588195801,1650,,,,,,,,,,
11659,0.019023563712835312,0.9556958,11659,-0.008296706713736057,0.04751620814204216,-0.07198528200387955,1660,,,,,,,,,,
11669,0.0495007261633873,0.9556578,11669,-0.00837786216288805,0.04800482094287872,-0.07210153341293335,1670,,,,,,,,,,
11679,0.06539281457662582,0.9556198,11679,-0.010129122994840145,0.04855791851878166,-0.06807117164134979,1680,,,,,,,,,,
11689,0.005349819082766771,0.9555818,11689,-0.00658534886315465,0.04588131606578827,-0.06721735745668411,1690,,,,,,,,,,
11697,,,,,,,,-2.0255,-1.4289536335316675,-1.3626150000000001,77,29.406802548306022,27.6,0,1.0,0.0,0.0
11699,0.040563639253377914,0.9555438,11699,-0.006230063736438751,0.04837925732135773,-0.0691218376159668,1700,,,,,,,,,,
11709,0.022678427398204803,0.9555058,11709,-0.009728148579597473,0.05078809708356857,-0.07316087931394577,1710,,,,,,,,,,
11719,0.10386456549167633,0.9554678,11719,-0.008807740174233913,0.04307021573185921,-0.06751007586717606,1720,,,,,,,,,,
11729,0.08413808792829514,0.9554298,11729,-0.007751059252768755,0.04353449121117592,-0.06357118487358093,1730,,,,,,,,,,
11729,,,,,,,,-1.7155000000000002,-1.443280951855084,-1.3625150000000001,32,29.53646242089072,27.8,0,1.0,0.0,0.0
11739,0.03604588657617569,0.9553918,11739,-0.007684587966650724,0.05163927003741264,-0.06678802520036697,1740,,,,,,,,,,
11749,0.036546628922224045,0.9553538,11749,-0.010224245488643646,0.04825689643621445,-0.07319460064172745,1750,,,,,,,,,,
11759,0.021492844447493553,0.9553158,11759,-0.008337331935763359,0.04730238765478134,-0.06886756420135498,1760,,,,,,,,,,
11769,0.06483443081378937,0.9552778,11769,-0.006892053410410881,0.04904194176197052,-0.06753143668174744,1770,,,,,,,,,,
11778,,,,,,,,-2.0165,-1.4719419042623296,-1.3636450000000002,49,30.509639299846185,27.81,0,1.0,0.0,0.0
11779,0.03574734553694725,0.9552398,11779,-0.006489241030067205,0.046915099024772644,-0.06678946316242218,1780,,,,,,,,,,
11789,0.05516665801405907,0.9552018,11789,-0.007562549319118261,0.04669550061225891,-0.06667429208755493,1790,,,,,,,,,,
11799,0.0819556936621666,0.9551638,11799,-0.011274740099906921,0.04754513502120972,-0.06781484186649323,1800,,,,,,,,,,
11808,,,,,,,,-1.7795,-1.487319809049213,-1.3913925,30,30.484157334853876,28.02,0,1.0,0.0,0.0
11809,0.0389823392033577,0.9551258,11809,-0.010406378656625748,0.045428138226270676,-0.0735926553606987,1810,,,,,,,,,,
11819,0.07149428874254227,0.9550878,11819,-0.008496208116412163,0.049120593816041946,-0.0656624585390091,1820,,,,,,,,,,
11822,,,,,,,,-1.7315,-1.4995288185967524,-1.3922725000000002,14,29.65994946811118,27.73,0,1.0,0.0,0.0
11829,0.018755290657281876,0.9550498000000001,11829,-0.006175070535391569,0.050717033445835114,-0.07034683227539062,1830,,,,,,,,,,
11830,,,,,,,,-1.57475,-1.5032898776669148,-1.3919950000000003,8,28.576951994705617,27.25,0,1.0,0.0,0.0
11839,0.03222900629043579,0.9550118,11839,-0.0034705314319580793,0.04280400648713112,-0.06605283915996552,1840,,,,,,,,,,
11843,,,,,,,,-1.6935000000000002,-1.512800383783569,-1.3911950000000002,13,27.798104394970334,27.1,0,1.0,0.0,0.0
11849,0.06396830081939697,0.9549738,11849,-0.007401471957564354,0.05513308569788933,-0.07196220755577087,1850,,,,,,,,,,
11857,,,,,,,,-1.4565000000000001,-1.5099853645943904,-1.389825,14,27.108199175221817,26.86,0,1.0,0.0,0.0
11859,0.018449563533067703,0.9549358,11859,-0.008320852182805538,0.04033683240413666,-0.072363942861557,1860,,,,,,,,,,
11869,0.020159613341093063,0.9548978,11869,-0.005211828276515007,0.047179266810417175,-0.07075919210910797,1870,,,,,,,,,,
11878,,,,,,,,0.5924999999999996,-1.4048610963646708,-1.3652050000000002,21,26.802789216460724,26.47,1,1.0,0.0,0.0
11879,0.11063475906848907,0.9548598,11879,-0.008205141872167587,0.04591367393732071,-0.0701836347579956,1880,,,,,,,,,,
11889,0.03993214666843414,0.9548217999999999,11889,-0.002671054331585765,0.043896399438381195,-0.07069368660449982,1890,,,,,,,,,,
11892,,,,,,,,-1.8015,-1.4246930415464374,-1.3642250000000002,14,26.162649755637684,26.26,0,1.0,0.0,0.0
11899,0.11612623184919357,0.9547838,11899,-0.008334796875715256,0.047018952667713165,-0.07316087931394577,1900,,,,,,,,,,
11905,,,,,,,,-1.6935000000000002,-1.4381333894691155,-1.3623450000000004,13,25.504517267855796,26.1,0,1.0,0.0,0.0
11909,0.020202944055199623,0.9547458,11909,-0.0066763549111783504,0.04710648953914642,-0.06855984032154083,1910,,,,,,,,,,
11919,0.02058851532638073,0.9547078,11919,-0.009942482225596905,0.04413213953375816,-0.06698848307132721,1920,,,,,,,,,,
11929,0.053550295531749725,0.9546698,11929,-0.009152603335678577,0.05163927003741264,-0.07558739185333252,1930,,,,,,,,,,
11939,0.03610214963555336,0.9546318,11939,-0.005812486167997122,0.045710593461990356,-0.07489295303821564,1940,,,,,,,,,,
11949,0.05340982601046562,0.9545938,11949,-0.0094594806432724,0.04684654623270035,-0.07373277097940445,1950,,,,,,,,,,
11951,,,,,,,,-1.6875000000000002,-1.4506017199956598,-1.3601050000000001,46,26.529291404463006,26.17,0,1.0,0.0,0.0
11959,0.07979720830917358,0.9545558,11959,-0.007737404201179743,0.04696250706911087,-0.07107396423816681,1960,,,,,,,,,,
11965,,,,,,,,-1.5915000000000001,-1.4576466339958767,-1.358325,14,25.902826834239853,26.16,0,1.0,0.0,0.0
11969,0.019566673785448074,0.9545178,11969,-0.005881365388631821,0.04346699267625809,-0.06686045974493027,1970,,,,,,,,,,
11979,0.09306299686431885,0.9544798,11979,-0.0060350303538143635,0.04577299579977989,-0.06940623372793198,1980,,,,,,,,,,
11981,,,,,,,,-1.8075,-1.4751393022960828,-1.361465,16,25.40768549252786,26.04,0,1.0,0.0,0.0
11989,0.11579561233520508,0.9544418,11989,-0.003859284333884716,0.05099576711654663,-0.07163897156715393,1990,,,,,,,,,,
11999,0.03642101585865021,0.9544038,11999,-0.008896532468497753,0.04596003144979477,-0.0743468701839447,2000,,,,,,,,,,
